Sample,Metric,Match Distance
4518,Uniformified 32-bit Hamming Metric Distance,0.756315
4518,Uniformified 32-bit Approx Dual Streak Metric Distance,0.999222
4518,Uniformified 32-bit Hash Metric Distance,0.00932843
4518,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998504
4518,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00441306
4519,Uniformified 32-bit Hamming Metric Distance,0.85153
4519,Uniformified 32-bit Approx Dual Streak Metric Distance,0.361493
4519,Uniformified 32-bit Hash Metric Distance,0.00463792
4519,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989824
4519,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0185146
4520,Uniformified 32-bit Hamming Metric Distance,0.635477
4520,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20574
4520,Uniformified 32-bit Hash Metric Distance,0.00205556
4520,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998303
4520,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00852815
4521,Uniformified 32-bit Hamming Metric Distance,0.982521
4521,Uniformified 32-bit Approx Dual Streak Metric Distance,0.991559
4521,Uniformified 32-bit Hash Metric Distance,0.00475013
4521,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996793
4521,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00211451
4522,Uniformified 32-bit Hamming Metric Distance,0.243549
4522,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
4522,Uniformified 32-bit Hash Metric Distance,0.0124238
4522,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994391
4522,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00975821
4523,Uniformified 32-bit Hamming Metric Distance,0.918385
4523,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
4523,Uniformified 32-bit Hash Metric Distance,0.0169238
4523,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991101
4523,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00892743
4524,Uniformified 32-bit Hamming Metric Distance,0.982521
4524,Uniformified 32-bit Approx Dual Streak Metric Distance,0.255451
4524,Uniformified 32-bit Hash Metric Distance,0.993477
4524,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99077
4524,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0121056
4525,Uniformified 32-bit Hamming Metric Distance,0.982521
4525,Uniformified 32-bit Approx Dual Streak Metric Distance,0.999222
4525,Uniformified 32-bit Hash Metric Distance,0.00610965
4525,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990963
4525,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000555815
4526,Uniformified 32-bit Hamming Metric Distance,0.982521
4526,Uniformified 32-bit Approx Dual Streak Metric Distance,0.758071
4526,Uniformified 32-bit Hash Metric Distance,0.00261725
4526,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984897
4526,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00682277
4527,Uniformified 32-bit Hamming Metric Distance,0.85153
4527,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
4527,Uniformified 32-bit Hash Metric Distance,0.00229069
4527,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986467
4527,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00969189
4528,Uniformified 32-bit Hamming Metric Distance,0.499488
4528,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
4528,Uniformified 32-bit Hash Metric Distance,0.0078653
4528,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996738
4528,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0169149
4529,Uniformified 32-bit Hamming Metric Distance,0.756315
4529,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
4529,Uniformified 32-bit Hash Metric Distance,0.0033024
4529,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998902
4529,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00397717
4530,Uniformified 32-bit Hamming Metric Distance,0.982521
4530,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
4530,Uniformified 32-bit Hash Metric Distance,0.0105514
4530,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998376
4530,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0143695
4531,Uniformified 32-bit Hamming Metric Distance,0.997737
4531,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
4531,Uniformified 32-bit Hash Metric Distance,0.00479691
4531,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999313
4531,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00881095
4532,Uniformified 32-bit Hamming Metric Distance,0.756315
4532,Uniformified 32-bit Approx Dual Streak Metric Distance,0.993433
4532,Uniformified 32-bit Hash Metric Distance,0.00712723
4532,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997112
4532,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0146769
4533,Uniformified 32-bit Hamming Metric Distance,0.756315
4533,Uniformified 32-bit Approx Dual Streak Metric Distance,0.982724
4533,Uniformified 32-bit Hash Metric Distance,0.00688834
4533,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985412
4533,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0147255
4534,Uniformified 32-bit Hamming Metric Distance,0.982521
4534,Uniformified 32-bit Approx Dual Streak Metric Distance,0.995869
4534,Uniformified 32-bit Hash Metric Distance,0.00112799
4534,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996732
4534,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00999526
4535,Uniformified 32-bit Hamming Metric Distance,0.918385
4535,Uniformified 32-bit Approx Dual Streak Metric Distance,0.867532
4535,Uniformified 32-bit Hash Metric Distance,0.00705926
4535,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998712
4535,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0076485
4536,Uniformified 32-bit Hamming Metric Distance,0.499488
4536,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
4536,Uniformified 32-bit Hash Metric Distance,0.996827
4536,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99853
4536,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0171212
4537,Uniformified 32-bit Hamming Metric Distance,0.982521
4537,Uniformified 32-bit Approx Dual Streak Metric Distance,0.989262
4537,Uniformified 32-bit Hash Metric Distance,0.00922336
4537,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996505
4537,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0161808
4538,Uniformified 32-bit Hamming Metric Distance,0.635477
4538,Uniformified 32-bit Approx Dual Streak Metric Distance,0.98652
4538,Uniformified 32-bit Hash Metric Distance,0.00801831
4538,Uniformified 32-bit Symmetric Wrap Metric Distance,0.982216
4538,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0171022
4539,Uniformified 32-bit Hamming Metric Distance,0.499488
4539,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20574
4539,Uniformified 32-bit Hash Metric Distance,0.00478252
4539,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986728
4539,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0165775
4540,Uniformified 32-bit Hamming Metric Distance,0.918385
4540,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
4540,Uniformified 32-bit Hash Metric Distance,2.94178e-05
4540,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986157
4540,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00629897
4541,Uniformified 32-bit Hamming Metric Distance,0.993261
4541,Uniformified 32-bit Approx Dual Streak Metric Distance,0.734179
4541,Uniformified 32-bit Hash Metric Distance,0.0112508
4541,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999916
4541,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0116598
4542,Uniformified 32-bit Hamming Metric Distance,0.982521
4542,Uniformified 32-bit Approx Dual Streak Metric Distance,0.995869
4542,Uniformified 32-bit Hash Metric Distance,0.996872
4542,Uniformified 32-bit Symmetric Wrap Metric Distance,0.9863
4542,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00959295
4543,Uniformified 32-bit Hamming Metric Distance,0.85153
4543,Uniformified 32-bit Approx Dual Streak Metric Distance,0.891147
4543,Uniformified 32-bit Hash Metric Distance,0.00770024
4543,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993159
4543,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00743971
4544,Uniformified 32-bit Hamming Metric Distance,0.85153
4544,Uniformified 32-bit Approx Dual Streak Metric Distance,0.993433
4544,Uniformified 32-bit Hash Metric Distance,0.0127059
4544,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990088
4544,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00947902
4545,Uniformified 32-bit Hamming Metric Distance,0.918385
4545,Uniformified 32-bit Approx Dual Streak Metric Distance,0.83418
4545,Uniformified 32-bit Hash Metric Distance,0.997422
4545,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993085
4545,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0169554
4546,Uniformified 32-bit Hamming Metric Distance,0.959931
4546,Uniformified 32-bit Approx Dual Streak Metric Distance,0.998402
4546,Uniformified 32-bit Hash Metric Distance,0.00820718
4546,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98607
4546,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0147432
4547,Uniformified 32-bit Hamming Metric Distance,0.918385
4547,Uniformified 32-bit Approx Dual Streak Metric Distance,0.299733
4547,Uniformified 32-bit Hash Metric Distance,0.00459625
4547,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996174
4547,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0103008
4548,Uniformified 32-bit Hamming Metric Distance,0.959931
4548,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
4548,Uniformified 32-bit Hash Metric Distance,0.00496548
4548,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994532
4548,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00501533
4549,Uniformified 32-bit Hamming Metric Distance,0.959931
4549,Uniformified 32-bit Approx Dual Streak Metric Distance,0.990442
4549,Uniformified 32-bit Hash Metric Distance,0.0109401
4549,Uniformified 32-bit Symmetric Wrap Metric Distance,0.982828
4549,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0168177
4550,Uniformified 32-bit Hamming Metric Distance,0.993261
4550,Uniformified 32-bit Approx Dual Streak Metric Distance,0.972326
4550,Uniformified 32-bit Hash Metric Distance,0.00455628
4550,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998451
4550,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00970346
4551,Uniformified 32-bit Hamming Metric Distance,0.982521
4551,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
4551,Uniformified 32-bit Hash Metric Distance,0.00955867
4551,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990414
4551,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0173668
4552,Uniformified 32-bit Hamming Metric Distance,0.918385
4552,Uniformified 32-bit Approx Dual Streak Metric Distance,0.132732
4552,Uniformified 32-bit Hash Metric Distance,0.00404375
4552,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999276
4552,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0109465
4553,Uniformified 32-bit Hamming Metric Distance,0.499488
4553,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
4553,Uniformified 32-bit Hash Metric Distance,0.00624308
4553,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994671
4553,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0172256
4554,Uniformified 32-bit Hamming Metric Distance,0.959931
4554,Uniformified 32-bit Approx Dual Streak Metric Distance,0.361493
4554,Uniformified 32-bit Hash Metric Distance,0.00954532
4554,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994123
4554,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00737382
4555,Uniformified 32-bit Hamming Metric Distance,0.918385
4555,Uniformified 32-bit Approx Dual Streak Metric Distance,0.991559
4555,Uniformified 32-bit Hash Metric Distance,0.00372183
4555,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999128
4555,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0113725
4556,Uniformified 32-bit Hamming Metric Distance,0.982521
4556,Uniformified 32-bit Approx Dual Streak Metric Distance,0.998685
4556,Uniformified 32-bit Hash Metric Distance,0.00133806
4556,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999968
4556,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0127754
4557,Uniformified 32-bit Hamming Metric Distance,0.499488
4557,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
4557,Uniformified 32-bit Hash Metric Distance,0.00887175
4557,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998935
4557,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00747016
4558,Uniformified 32-bit Hamming Metric Distance,0.918385
4558,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
4558,Uniformified 32-bit Hash Metric Distance,0.00758207
4558,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995782
4558,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00842095
4559,Uniformified 32-bit Hamming Metric Distance,0.499488
4559,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930895
4559,Uniformified 32-bit Hash Metric Distance,0.99639
4559,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999615
4559,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00898099
4560,Uniformified 32-bit Hamming Metric Distance,0.918385
4560,Uniformified 32-bit Approx Dual Streak Metric Distance,0.98652
4560,Uniformified 32-bit Hash Metric Distance,0.0126122
4560,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997181
4560,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00734882
4561,Uniformified 32-bit Hamming Metric Distance,0.499488
4561,Uniformified 32-bit Approx Dual Streak Metric Distance,0.997401
4561,Uniformified 32-bit Hash Metric Distance,0.00419009
4561,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999291
4561,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00412215
4562,Uniformified 32-bit Hamming Metric Distance,0.993261
4562,Uniformified 32-bit Approx Dual Streak Metric Distance,0.867532
4562,Uniformified 32-bit Hash Metric Distance,0.00199652
4562,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991679
4562,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00542144
4563,Uniformified 32-bit Hamming Metric Distance,0.85153
4563,Uniformified 32-bit Approx Dual Streak Metric Distance,0.108961
4563,Uniformified 32-bit Hash Metric Distance,0.00515582
4563,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993773
4563,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0122669
4564,Uniformified 32-bit Hamming Metric Distance,0.36389
4564,Uniformified 32-bit Approx Dual Streak Metric Distance,0.964978
4564,Uniformified 32-bit Hash Metric Distance,0.0100351
4564,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996877
4564,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00963598
4565,Uniformified 32-bit Hamming Metric Distance,0.999845
4565,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
4565,Uniformified 32-bit Hash Metric Distance,0.00415978
4565,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998451
4565,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0115753
4566,Uniformified 32-bit Hamming Metric Distance,0.982521
4566,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
4566,Uniformified 32-bit Hash Metric Distance,0.0144627
4566,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994584
4566,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00377219
4567,Uniformified 32-bit Hamming Metric Distance,0.918385
4567,Uniformified 32-bit Approx Dual Streak Metric Distance,0.867532
4567,Uniformified 32-bit Hash Metric Distance,0.00802692
4567,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997177
4567,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106273
4568,Uniformified 32-bit Hamming Metric Distance,0.997737
4568,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
4568,Uniformified 32-bit Hash Metric Distance,0.00977055
4568,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99702
4568,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0131433
4569,Uniformified 32-bit Hamming Metric Distance,0.635477
4569,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
4569,Uniformified 32-bit Hash Metric Distance,0.00895306
4569,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999356
4569,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0031413
4570,Uniformified 32-bit Hamming Metric Distance,0.993261
4570,Uniformified 32-bit Approx Dual Streak Metric Distance,0.997401
4570,Uniformified 32-bit Hash Metric Distance,0.00561818
4570,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988108
4570,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.011051
4571,Uniformified 32-bit Hamming Metric Distance,0.756315
4571,Uniformified 32-bit Approx Dual Streak Metric Distance,0.299733
4571,Uniformified 32-bit Hash Metric Distance,0.00408433
4571,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985954
4571,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0103676
4572,Uniformified 32-bit Hamming Metric Distance,0.85153
4572,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
4572,Uniformified 32-bit Hash Metric Distance,0.000556251
4572,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988015
4572,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0124431
4573,Uniformified 32-bit Hamming Metric Distance,0.993261
4573,Uniformified 32-bit Approx Dual Streak Metric Distance,0.921841
4573,Uniformified 32-bit Hash Metric Distance,0.00513864
4573,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999249
4573,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0169039
4574,Uniformified 32-bit Hamming Metric Distance,0.85153
4574,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930895
4574,Uniformified 32-bit Hash Metric Distance,0.997393
4574,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992325
4574,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00885068
4575,Uniformified 32-bit Hamming Metric Distance,0.918385
4575,Uniformified 32-bit Approx Dual Streak Metric Distance,0.242023
4575,Uniformified 32-bit Hash Metric Distance,0.0156246
4575,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997088
4575,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00940228
4576,Uniformified 32-bit Hamming Metric Distance,0.918385
4576,Uniformified 32-bit Approx Dual Streak Metric Distance,0.83418
4576,Uniformified 32-bit Hash Metric Distance,0.00525851
4576,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998556
4576,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00287115
4577,Uniformified 32-bit Hamming Metric Distance,0.85153
4577,Uniformified 32-bit Approx Dual Streak Metric Distance,0.961101
4577,Uniformified 32-bit Hash Metric Distance,0.99715
4577,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988974
4577,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0142885
4578,Uniformified 32-bit Hamming Metric Distance,0.959931
4578,Uniformified 32-bit Approx Dual Streak Metric Distance,0.891147
4578,Uniformified 32-bit Hash Metric Distance,0.995886
4578,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995179
4578,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00528716
4579,Uniformified 32-bit Hamming Metric Distance,0.499488
4579,Uniformified 32-bit Approx Dual Streak Metric Distance,0.403957
4579,Uniformified 32-bit Hash Metric Distance,0.997901
4579,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995112
4579,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0116247
4580,Uniformified 32-bit Hamming Metric Distance,0.993261
4580,Uniformified 32-bit Approx Dual Streak Metric Distance,0.964978
4580,Uniformified 32-bit Hash Metric Distance,0.000889884
4580,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994807
4580,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00870601
4581,Uniformified 32-bit Hamming Metric Distance,0.918385
4581,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
4581,Uniformified 32-bit Hash Metric Distance,0.000288734
4581,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99987
4581,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00565083
4582,Uniformified 32-bit Hamming Metric Distance,0.918385
4582,Uniformified 32-bit Approx Dual Streak Metric Distance,0.972326
4582,Uniformified 32-bit Hash Metric Distance,0.00478742
4582,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996707
4582,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00913877
4583,Uniformified 32-bit Hamming Metric Distance,0.959931
4583,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
4583,Uniformified 32-bit Hash Metric Distance,0.00339749
4583,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990247
4583,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00942383
4584,Uniformified 32-bit Hamming Metric Distance,0.635477
4584,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
4584,Uniformified 32-bit Hash Metric Distance,0.000800204
4584,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999619
4584,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00965322
4585,Uniformified 32-bit Hamming Metric Distance,0.918385
4585,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
4585,Uniformified 32-bit Hash Metric Distance,0.000567084
4585,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999406
4585,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0104796
4586,Uniformified 32-bit Hamming Metric Distance,0.756315
4586,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
4586,Uniformified 32-bit Hash Metric Distance,0.0140397
4586,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993542
4586,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00996294
4587,Uniformified 32-bit Hamming Metric Distance,0.918385
4587,Uniformified 32-bit Approx Dual Streak Metric Distance,0.98652
4587,Uniformified 32-bit Hash Metric Distance,0.00129187
4587,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994751
4587,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0107758
4588,Uniformified 32-bit Hamming Metric Distance,0.756315
4588,Uniformified 32-bit Approx Dual Streak Metric Distance,0.83418
4588,Uniformified 32-bit Hash Metric Distance,0.0005687
4588,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99017
4588,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.014393
4589,Uniformified 32-bit Hamming Metric Distance,0.918385
4589,Uniformified 32-bit Approx Dual Streak Metric Distance,0.852088
4589,Uniformified 32-bit Hash Metric Distance,0.00314274
4589,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997673
4589,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0135228
4590,Uniformified 32-bit Hamming Metric Distance,0.918385
4590,Uniformified 32-bit Approx Dual Streak Metric Distance,0.964978
4590,Uniformified 32-bit Hash Metric Distance,0.997079
4590,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994394
4590,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0107819
4591,Uniformified 32-bit Hamming Metric Distance,0.499488
4591,Uniformified 32-bit Approx Dual Streak Metric Distance,0.998981
4591,Uniformified 32-bit Hash Metric Distance,0.99528
4591,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998009
4591,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00314311
4592,Uniformified 32-bit Hamming Metric Distance,0.499488
4592,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
4592,Uniformified 32-bit Hash Metric Distance,0.000832567
4592,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998266
4592,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00833959
4593,Uniformified 32-bit Hamming Metric Distance,0.756315
4593,Uniformified 32-bit Approx Dual Streak Metric Distance,0.991559
4593,Uniformified 32-bit Hash Metric Distance,0.00962453
4593,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989379
4593,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0135479
4594,Uniformified 32-bit Hamming Metric Distance,0.756315
4594,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955792
4594,Uniformified 32-bit Hash Metric Distance,0.00530285
4594,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994247
4594,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000835739
4595,Uniformified 32-bit Hamming Metric Distance,0.982521
4595,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
4595,Uniformified 32-bit Hash Metric Distance,0.00482407
4595,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995911
4595,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00746835
4596,Uniformified 32-bit Hamming Metric Distance,0.982521
4596,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
4596,Uniformified 32-bit Hash Metric Distance,0.00361503
4596,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994216
4596,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0127132
4597,Uniformified 32-bit Hamming Metric Distance,0.756315
4597,Uniformified 32-bit Approx Dual Streak Metric Distance,0.499919
4597,Uniformified 32-bit Hash Metric Distance,0.00205872
4597,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996895
4597,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0138849
4598,Uniformified 32-bit Hamming Metric Distance,0.756315
4598,Uniformified 32-bit Approx Dual Streak Metric Distance,0.638597
4598,Uniformified 32-bit Hash Metric Distance,0.996528
4598,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987933
4598,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0116682
4599,Uniformified 32-bit Hamming Metric Distance,0.85153
4599,Uniformified 32-bit Approx Dual Streak Metric Distance,0.998402
4599,Uniformified 32-bit Hash Metric Distance,0.000464103
4599,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998762
4599,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00424229
4600,Uniformified 32-bit Hamming Metric Distance,0.499488
4600,Uniformified 32-bit Approx Dual Streak Metric Distance,0.255451
4600,Uniformified 32-bit Hash Metric Distance,0.0118009
4600,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999714
4600,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0183512
4601,Uniformified 32-bit Hamming Metric Distance,0.918385
4601,Uniformified 32-bit Approx Dual Streak Metric Distance,0.794294
4601,Uniformified 32-bit Hash Metric Distance,0.0125346
4601,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997846
4601,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.011501
4602,Uniformified 32-bit Hamming Metric Distance,0.918385
4602,Uniformified 32-bit Approx Dual Streak Metric Distance,0.944542
4602,Uniformified 32-bit Hash Metric Distance,0.00797511
4602,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998075
4602,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00411014
4603,Uniformified 32-bit Hamming Metric Distance,0.959931
4603,Uniformified 32-bit Approx Dual Streak Metric Distance,0.98652
4603,Uniformified 32-bit Hash Metric Distance,0.00411056
4603,Uniformified 32-bit Symmetric Wrap Metric Distance,0.983032
4603,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.014354
4604,Uniformified 32-bit Hamming Metric Distance,0.85153
4604,Uniformified 32-bit Approx Dual Streak Metric Distance,0.299733
